country,country_code,year,exports_pct_gdp,gdp_growth_pct,gdp_per_capita_usd,gdp_usd,imports_pct_gdp,inflation_pct,trade_pct_gdp
Afghanistan,AFG,2000,,,0.000174930991430166,3521.41805992345,,,
Afghanistan,AFG,2001,,0.0,0.000138706821676113,2813.57175387253,,,
Afghanistan,AFG,2002,,28.6000011706788,0.000178954088379235,3825.7014389996298,,,
Afghanistan,AFG,2003,,8.83227780288267,0.00019887111572872702,4520.94681854581,,,
Afghanistan,AFG,2004,,1.41411799339429,0.000221763653873013,5224.89671867782,,,
Afghanistan,AFG,2005,,11.2297148272859,0.000254184249149336,6203.25653870967,,12.6862687216715,
Afghanistan,AFG,2006,,5.35740324748592,0.000274218553561575,6971.75828229351,,6.78459655001655,
Afghanistan,AFG,2007,,13.8263195471281,0.00037622315200387603,9747.886187393931,,8.68057078513406,
Afghanistan,AFG,2008,,3.92498381999467,0.00038173323802844,10109.2970475432,,26.4186641547444,
Afghanistan,AFG,2009,,21.3905283926492,0.000452053705477043,12416.1527320567,,0.0,
Afghanistan,AFG,2010,,14.3624414710737,0.000560621505463146,15856.6685558336,,2.17853752389419,
Afghanistan,AFG,2011,,0.426354776777345,0.000606694676337726,17805.0982063141,,11.8041858089129,
Afghanistan,AFG,2012,,12.7522870926697,0.000651417134470046,19907.3297775872,,6.44121280934117,
Afghanistan,AFG,2013,,5.60074465863221,0.000637087099117099,20146.4167575987,,7.38577178397855,
Afghanistan,AFG,2014,,2.72454336219565,0.0006250549418139379,20497.1285556972,,4.67399603536345,
Afghanistan,AFG,2015,,1.45131466066431,0.000565569730408751,19134.221644732497,,0.0,
Afghanistan,AFG,2016,,2.26031420279821,0.0005220822155838981,18116.5723950772,,4.38389195513915,
Afghanistan,AFG,2017,,2.6470032027451,0.000525469770891619,18753.4564978159,,4.97595150553833,
Afghanistan,AFG,2018,,1.18922812944517,0.000491337221382603,18053.222687412603,,0.626149149168847,
Afghanistan,AFG,2019,,3.91160341625552,0.0004966025042585,18799.4444901128,,2.30237251516834,
Afghanistan,AFG,2020,10.4208171386207,0.0,0.000510787063366811,19955.9290521496,36.2890774127896,5.60188791482224,46.7098945514103
Afghanistan,AFG,2021,14.342152797537,0.0,0.000356496214115892,14259.995441075898,37.06956357719,5.13320340824963,51.4117163747271
Afghanistan,AFG,2022,18.3800424016375,0.0,0.000357261152798144,14497.2438721337,54.5054272070161,13.7121023720065,72.8854696086536
Afghanistan,AFG,2023,16.8527881206002,2.26694373649188,0.000413757894705303,17152.2346368715,50.7318770310383,0.0,67.5846651516385
Afghanistan,AFG,2024,16.8527881206002,2.26694373649188,0.000413757894705303,17152.2346368715,50.7318770310383,0.0,67.5846651516385
Argentina,ARG,2000,10.9863752325576,0.0,0.00763701489203628,284203.75,11.6360695451767,,22.6224447777343
Argentina,ARG,2001,11.5790080825317,0.0,0.00714147507662826,268696.75,10.2732473690136,,21.8522554515453
Argentina,ARG,2002,28.3825969991682,0.0,0.00256969963519124,97724.0042518602,13.370127359396,,41.7527243585642
Argentina,ARG,2003,25.9309429264224,8.83704079576924,0.00332047775133903,127586.973492177,14.7138051046861,,40.6447480311085
Argentina,ARG,2004,23.8476194239892,9.02957330068152,0.00424202099089422,164657.930452787,16.8450266849578,,40.692646108947
Argentina,ARG,2005,23.2458767338576,8.85165992013437,0.00506765342293276,198737.09501228202,17.3053942367662,,40.5512709706238
Argentina,ARG,2006,23.0266946038115,8.04715150043027,0.00586938028970204,232557.260817308,17.4067852681036,,40.4334798719151
Argentina,ARG,2007,22.6627503115066,9.00765087504757,0.00718525155147027,287530.508430568,18.2824203070644,,40.945170618571
Argentina,ARG,2008,22.0609003826242,4.05723310346406,0.0089441102657357,361558.037110419,18.341772996414,,40.4026733790382
Argentina,ARG,2009,19.5609850560818,0.0,0.00815023527028221,332976.484577619,14.4961418494061,,34.0571269054879
Argentina,ARG,2010,18.9338234053709,10.1253981561002,0.0102601313108254,423627.42209249,16.0371898581987,,34.9710132635696
Argentina,ARG,2011,18.4492091453155,6.00395169280579,0.012704283181968399,530158.122010442,16.7569458546489,,35.2061549999644
Argentina,ARG,2012,16.2378594620246,0.0,0.012949717486654001,545982.375701128,14.2886829096862,,30.5265423717108
Argentina,ARG,2013,14.6171733884386,2.40532378079436,0.012963675773326,552025.1402522459,14.7167556136651,,29.3339290021037
Argentina,ARG,2014,14.4054785893756,0.0,0.0122331444119186,526319.673731638,14.0013150558519,,28.4067936452275
Argentina,ARG,2015,10.7056520504538,2.73115982828944,0.0136796264980954,594749.285413212,11.7805740385254,,22.4862260889792
Argentina,ARG,2016,12.5270951690009,0.0,0.012699962313775601,557532.3206629549,13.5667926798789,,26.0938878488799
Argentina,ARG,2017,11.3202833596733,2.81850297775918,0.0145325009308511,643628.393281364,13.9693177780045,,25.2896011376779
Argentina,ARG,2018,14.4366857499034,0.0,0.0117527998922979,524819.8923601761,16.3258502050892,,30.7625359549926
Argentina,ARG,2019,17.9248783778462,0.0,0.009955974786804279,447754.68361522496,14.7057366680037,,32.6306150458499
Argentina,ARG,2020,16.6054144372484,0.0,0.00853559938004389,385740.508436965,13.5982843701675,,30.203698807416
Argentina,ARG,2021,18.0667091690365,10.4418119882506,0.0107380179223384,486564.08548003604,15.0119803984295,,33.078689567466
Argentina,ARG,2022,16.248014443903,5.26987967384072,0.0139356811110049,632790.0700631241,15.2996935612041,,31.5477080051071
Argentina,ARG,2023,12.7492457826544,0.0,0.014187482725296501,646075.277525125,13.8912663507893,,26.6405121334437
Argentina,ARG,2024,15.3342337389676,0.0,0.0138582039802008,633266.692533689,12.8251676959106,,28.1594014348782
Australia,AUS,2000,19.3902280759468,3.9215029305806,0.021870415966959402,416167.81509290804,21.5449829026037,4.45743514797224,40.9352109785505
Australia,AUS,2001,22.1523263999819,2.02510553454593,0.019695729737914402,379629.30167510797,22.0663780990158,4.40713536201469,44.2187044989977
Australia,AUS,2002,20.7266612553969,3.97958568067362,0.0203018431713256,395788.696012059,20.7224309468224,2.98157453936348,41.4490922022193
Australia,AUS,2003,19.0572127285496,3.09076190489348,0.023718133850186802,467739.07979033195,21.1443541839952,2.73259596616786,40.2015669125448
Australia,AUS,2004,17.1624682179729,4.22428481359962,0.0308367306824685,614659.980082515,19.8471453750713,2.34325522482583,37.0096135930442
Australia,AUS,2005,18.224372786193,3.15416753184221,0.034479767929838805,695692.89867656,20.9363741866049,2.69183168316832,39.1607469727979
Australia,AUS,2006,19.8535392187758,2.75534610557227,0.0365957071548423,748417.5627696359,21.7059079518,3.55528773727026,41.5594471705758
Australia,AUS,2007,20.1835039296691,3.77332171303566,0.0410516120652288,855007.458585224,21.8245161029657,2.32761128891476,42.0080200326348
Australia,AUS,2008,20.1488773165122,3.58626695226046,0.0497012817843335,1056112.42719038,22.6978990852209,4.35029854990048,42.8467764017331
Australia,AUS,2009,23.0109850559796,1.89255581922549,0.0428165674002829,928762.12269805,22.7298779728897,1.77111716621254,45.7408630288694
Australia,AUS,2010,19.7962619659869,2.21998026536549,0.0521446654705468,1148838.23348072,20.7253270281418,2.91834002677376,40.5215889941287
Australia,AUS,2011,21.4372472346938,2.40708018291988,0.062605600458306,1398610.61677297,20.4138847943582,3.3038501560874,41.851132029052
Australia,AUS,2012,21.4931586992533,3.91670942454073,0.06807287323408011,1547532.2811164,21.6711378002023,1.76278015613196,43.1642964994556
Australia,AUS,2013,19.9765688678184,2.60219339436559,0.0681907010035651,1577123.3294108799,21.2963101496093,2.4498886414254,41.2728790174276
Australia,AUS,2014,21.0876033946651,2.59528411594042,0.0625440873773726,1468265.35642776,21.3964196324343,2.48792270531404,42.4840230270994
Australia,AUS,2015,20.0661262864303,2.19016928695221,0.0567390265346593,1351296.37225431,21.5978056416682,1.50836672165921,41.6639319280984
Australia,AUS,2016,19.2787442533207,2.7593859723839,0.0498880410842736,1206836.9622818402,21.6953352224542,1.27699094497324,40.974079475775
Australia,AUS,2017,21.2566174818153,2.27959179820343,0.0539017145392154,1325582.65815654,20.9471141947652,1.94864740944527,42.2037316765804
Australia,AUS,2018,21.8940905352475,2.87846971467883,0.0571964220783778,1427809.04101944,21.8419745445958,1.91140094445691,43.7360650798433
Australia,AUS,2019,24.1596779983146,2.17154505737176,0.0549727017885437,1392723.83456264,22.0278238953145,1.61076787290379,46.1875018936291
Australia,AUS,2020,24.0267391579698,0.0,0.051791540179984,1328414.0583783798,20.6377169074661,0.846905537459305,44.6644560654359
Australia,AUS,2021,22.0566759771447,2.11116814768786,0.060607778860516597,1556735.77043726,18.2458042920249,2.86391042204994,40.3024802691697
Australia,AUS,2022,25.5315880289865,4.24238555336139,0.06499701365364749,1690858.24699443,20.2901822017406,6.59409671341846,45.8217702307271
Australia,AUS,2023,26.7992411333458,3.44199220009025,0.0648359199754535,1728057.31669561,22.4259429260923,5.5970149253731,49.2251840594381
Australia,AUS,2024,24.705209306537,1.4311125201703,0.064407484256932,1752193.30738034,22.6090197065918,3.1616142830575,47.3142290131289
Bangladesh,BGD,2000,12.3442012279919,5.29329471892532,0.000396670730249751,53369.7873186245,16.9775131339119,2.20825620937535,29.3217143619038
Bangladesh,BGD,2001,13.3865592080649,5.07728777526728,0.00039465641001891,53991.289844329105,18.7114578649468,2.0071737421384,32.0980170730117
Bangladesh,BGD,2002,12.4099689322019,3.83312393993225,0.000393886422327628,54724.0814905102,16.557411788963,3.33256493271913,28.9673807211649
Bangladesh,BGD,2003,11.4311486959413,4.73956739963045,0.00042674880754362,60158.9291882556,16.2267362042167,5.66870773441476,27.657884900158
Bangladesh,BGD,2004,11.1465089461353,5.23953291029852,0.000455614016909798,65108.544250042505,15.7117252031078,7.5875363850469,26.8582341492431
Bangladesh,BGD,2005,14.3928418979283,6.53594493875502,0.00048008585075452,69476.00123941901,20.0040929665367,7.04661816222039,34.396934864465
Bangladesh,BGD,2006,16.3534635652888,6.67190498576788,0.000490388026533289,71795.7361721561,21.7584608673034,6.76526117054757,38.1119244325921
Bangladesh,BGD,2007,16.9953348464905,7.05859935449848,0.000537955492792911,79611.6449745571,22.9470478066831,9.10698496905383,39.9423826531735
Bangladesh,BGD,2008,17.6588584820757,6.01378975738535,0.00061306204104124,91636.9973709772,24.9620555504832,8.90194489465154,42.6209140325589
Bangladesh,BGD,2009,16.9401329056133,5.04512479919337,0.0006792114774280561,102475.158190998,23.1526633174097,5.42347236174679,40.092796223023
Bangladesh,BGD,2010,16.0241126856916,5.57178818533122,0.000757385280361508,115275.540051262,21.7787299851405,8.12667639169917,37.8028426708321
Bangladesh,BGD,2011,19.9220749554939,6.46437912497728,0.0008373369446956471,128607.482310357,27.4987748801959,11.3951651552399,47.4208498356898
Bangladesh,BGD,2012,20.1615888640625,6.52145877906443,0.000859680536375497,133310.747603483,27.9493338849842,6.21750422069284,48.1109227490467
Bangladesh,BGD,2013,19.5378741098798,6.01360565834344,0.000958262989798283,149998.957434186,26.7585286129376,7.53040640913172,46.2964027228174
Bangladesh,BGD,2014,18.9896599950107,6.0610593588495,0.00109446199702838,172886.611653786,25.5244202017989,6.99163889220849,44.5140801968096
Bangladesh,BGD,2015,17.3366737865485,6.55263987816197,0.00122438647668165,195146.608978131,24.7493225204896,6.19428022984984,42.0859963070382
Bangladesh,BGD,2016,13.9212044814459,7.11347821270093,0.00164928380858601,265224.515675034,17.4129456531683,5.51352572692995,31.3341501346142
Bangladesh,BGD,2017,12.8197468906003,6.59024999794057,0.00181108221668646,293732.446624596,17.179983781834,5.70207015717239,29.9997306724343
Bangladesh,BGD,2018,12.6747879443391,7.31941263014136,0.00196524372731467,321362.75244178,19.8398437797492,5.54362139486476,32.5146317240884
Bangladesh,BGD,2019,13.0947573353039,7.88191515117722,0.00212979896954606,351231.654603692,18.4832971559365,5.59199639930629,31.5780544912404
Bangladesh,BGD,2020,10.4427880616037,3.44801755122445,0.00224885078828233,373979.442362193,15.8286593146113,5.69107474746211,26.271447376215
Bangladesh,BGD,2021,10.6627789004134,6.93867912442445,0.00248284917843357,416271.647911014,17.0612258032497,5.54565430773473,27.7240047036631
Bangladesh,BGD,2022,12.8822264348985,7.09982877575158,0.00271648592780431,460131.689083083,20.897740835675,7.69695437176898,33.7799672705735
Bangladesh,BGD,2023,13.1571638341204,5.77511237007889,0.00255101773827307,437415.33301829104,17.8258075763392,9.8835030377921,30.9829714104596
Bangladesh,BGD,2024,10.4611880382843,4.22325911250161,0.00259341607390407,450119.42462238896,16.3168883010409,10.4657482763412,26.7780763393252
Belgium,BEL,2000,72.5473951580567,3.71670510672588,0.0230988865077401,236792.460312471,69.6827399089776,2.54451776190908,142.230135067034
Belgium,BEL,2001,71.6119589202939,1.09960362419645,0.023015071263246197,236746.14160437,67.964880914325,2.46925823086078,139.576839834619
Belgium,BEL,2002,70.8312976956765,1.70689430349601,0.025006191397109,258383.599375177,65.2538517924041,1.64521436175357,136.085149488081
Belgium,BEL,2003,69.0365085088844,1.03795518162204,0.030655209267902397,318082.528506588,63.679044325004,1.5889639997038,132.715552833888
Belgium,BEL,2004,70.906277447218,3.57120671942319,0.0354294077933344,369214.712443206,66.0121279012141,2.09728311239314,136.918405348432
Belgium,BEL,2005,74.2828289213953,2.32173792911834,0.0368097013403619,385714.762230039,70.2462217485879,2.78143263670022,144.529050669983
Belgium,BEL,2006,76.8049970552189,2.55234087322462,0.0387051067959147,408259.840868823,72.7625122442923,1.7912077007046,149.567509299511
Belgium,BEL,2007,78.3018047028263,3.67692462515802,0.044319165448813,470922.156309453,74.1666421724765,1.82305630026808,152.468446875303
Belgium,BEL,2008,80.8806199752035,0.446905130727231,0.048303397956286,517328.087920078,80.2078278152436,4.48944420508401,161.088447790447
Belgium,BEL,2009,68.5960770690546,0.0,0.0449233400135081,485014.525992461,66.5423286532355,0.0,135.13840572229
Belgium,BEL,2010,75.8282898692443,2.71031150254662,0.044197393671161996,481556.50372000097,74.3342737521831,2.18929920422457,150.162563621427
Belgium,BEL,2011,80.2713643518839,1.93115502411325,0.0477608298776546,527196.649048639,80.494152536242,3.53208210722742,160.765516888126
Belgium,BEL,2012,80.0489721342421,0.215803612089744,0.0448741709182123,498414.364944961,80.3343292908166,2.83966343445899,160.383301425059
Belgium,BEL,2013,78.9114134413606,0.305494549070232,0.0469645946777056,524097.02659855,78.6622093410738,1.1130959402754,157.573622782434
Belgium,BEL,2014,79.3965205800202,1.76554038149924,0.0479957786961339,537987.4191643511,79.1750903735027,0.340002833356922,158.571610953523
Belgium,BEL,2015,77.8777392199991,1.47416433731927,0.040893804537772,461044.76754453103,77.1909428259269,0.561429152790065,155.068682045926
Belgium,BEL,2016,79.6181317071952,1.19350273007754,0.0418545498296444,474271.566739729,79.43956490475,1.97385264653181,159.057696611945
Belgium,BEL,2017,83.4444050525116,1.47446761556785,0.044035323935854805,500908.76735153,83.4596731852798,2.12597086002607,166.904078237791
Belgium,BEL,2018,83.4830567161373,1.87796847383565,0.0474872100392561,542638.913427921,84.7946361610806,2.05316499865186,168.277692877218
Belgium,BEL,2019,82.9674275396401,2.4428900448156,0.046716622746796395,536726.344405489,82.4980513923498,1.43681956996429,165.46547893199
Belgium,BEL,2020,79.1968705613294,0.0,0.0459062875805246,529694.473501791,77.7532507214541,0.740791812220344,156.950121282783
Belgium,BEL,2021,89.6253551052155,6.20759981274431,0.051658238294958,598522.422241851,87.7565373348573,2.44024851144084,177.381892440073
Belgium,BEL,2022,95.2395955015917,4.2593607365269,0.0508222518538518,593614.574325878,96.6998485924956,9.597511728725,191.939444094087
Belgium,BEL,2023,84.1806318555753,1.201691781997,0.0546900942734964,644655.2751115799,84.780377546093,4.04901077613941,168.961009401668
Belgium,BEL,2024,79.2199111409925,1.01889862506124,0.0559546106261018,664564.181486953,79.2330385210427,3.14349136500041,158.452949662035
Canada,CAN,2000,44.209235821106,5.1385391803606,0.0242710020563821,744773.415931587,38.5561220292153,2.71943995691976,82.7653578503214
Canada,CAN,2001,42.0399550909321,1.87509810696022,0.023822096210932,738981.792355372,36.3042633034376,2.52512013979906,78.3442183943698
Canada,CAN,2002,40.0586585930818,2.99925535017809,0.0242560192337185,760649.334098005,35.6483734848415,2.25839440940855,75.7070320779233
Canada,CAN,2003,36.8659851985508,1.80638512302554,0.0283018645937428,895540.646634787,32.9741094185099,2.75856321360112,69.8400946170607
Canada,CAN,2004,37.3277713060483,3.09236384292251,0.0321455412620217,1026690.23827825,32.864648684908,1.85725871857256,70.1924199909562
Canada,CAN,2005,36.8567073235071,3.21045439063563,0.0363836600068095,1173108.59877868,32.9024256932286,2.21355203439767,69.7591330167357
Canada,CAN,2006,35.4024592168513,2.63794375007348,0.0405040370977806,1319264.80959097,32.6497052601475,2.00202539534161,68.0521644769988
Canada,CAN,2007,34.229555163977,2.04990463726786,0.044660083889228104,1468820.40778326,32.0538645842577,2.13838399266837,66.2834197482347
Canada,CAN,2008,34.3950055520687,0.995406301140747,0.046710252686448406,1552989.69072165,32.6286028098296,2.37027067444299,67.0236083618983
Canada,CAN,2009,28.5158343165743,0.0,0.040874883193290294,1374625.1421572901,29.9585575059154,0.299466803009299,58.4743918224897
Canada,CAN,2010,29.1673819330319,3.09080634469335,0.047560666600940604,1617343.36748626,31.0407395714164,1.77687154092627,60.2081215044483
Canada,CAN,2011,30.6783919173107,3.13719442170364,0.0522238588398531,1793326.63017452,31.8203468535221,2.91213508872351,62.4987387708328
Canada,CAN,2012,30.3530255225878,1.75566129145483,0.0526703447335415,1828366.4815216002,32.2425234169127,1.51567823124517,62.5955489395005
Canada,CAN,2013,30.3319386683867,2.32581354806429,0.052638118723523704,1846597.42183498,31.8991362329537,0.938291897815317,62.2310749013405
Canada,CAN,2014,31.7365758733408,2.87346677785811,0.050960843117466105,1805749.87843994,32.6420862831515,1.90663590717861,64.3786621564923
Canada,CAN,2015,31.8499609634443,0.649971001734855,0.0435941941045394,1556508.8162171398,34.3149411035338,1.12524136094277,66.1649020669781
Canada,CAN,2016,31.5025724093362,1.03855092490855,0.042314061581721796,1527994.7419074299,33.8611121122194,1.42875954701085,65.3636845215556
Canada,CAN,2017,31.4544101509781,3.03383491200222,0.045129628116622994,1649265.6442440902,33.6466506994867,1.59688412852977,65.1010608504649
Canada,CAN,2018,32.3254037264858,2.74296344906655,0.0465391761570405,1725329.19278302,34.2744821243903,2.26822567248103,66.5998858508762
Canada,CAN,2019,32.3526958202565,1.90843194590616,0.046352869344521104,1743725.18367252,33.8187894602395,1.94926902411593,66.1714852804959
Canada,CAN,2020,29.4736472349344,0.0,0.043537839298904,1655684.73000019,31.6831237283418,0.716999632307827,61.1567709632763
Canada,CAN,2021,31.1750782983294,5.95052802804381,0.0528866616372703,2022378.74842323,31.0717584176126,3.39519318527528,62.2468367159421
Canada,CAN,2022,33.9431906669379,4.18903628100851,0.056256800726401504,2190411.08013432,33.374430889461,6.80280115341613,67.3176215563989
Canada,CAN,2023,33.3498760996793,1.52874550838358,0.054220328503987496,2173339.67006433,33.2824552373876,3.87900159788426,66.6323313370668
Canada,CAN,2024,32.4613353439237,1.5280811085284,0.0542826176051733,2241253.23097034,32.717698647348,2.38158383281173,65.1790339912717
China,CHN,2000,20.681599363293,8.58643201808462,0.000969199513696287,1223754.91997105,18.3293431142068,0.347811226864587,39.0109424774998
China,CHN,2001,20.0776873829946,8.31263887091522,0.0010654059757451901,1355036.59025152,18.0049595688389,0.719125609120114,38.0826469518334
China,CHN,2002,22.3518233715808,9.24339326638321,0.00116355957673426,1489821.68205054,19.8426189671605,0.0,42.1944423387413
China,CHN,2003,26.6023738514511,10.1181928640117,0.00130697245408557,1683903.30984385,24.4751062787292,1.12760348729637,51.0774801301803
China,CHN,2004,30.6097162464404,10.1314073631003,0.00153092726215723,1984196.55130044,28.0306177944035,3.82463743108159,58.6403340408439
China,CHN,2005,33.3687977498922,11.458238455067,0.00177764496828464,2317551.2980520497,27.9912771909315,1.77641407667571,61.3600749408237
China,CHN,2006,35.5268468681701,12.6746751655235,0.00212925696999613,2791498.4728043303,28.0427329939926,1.6494309945586,63.5695798621627
China,CHN,2007,34.9066956194649,14.1499854947127,0.00273472709877693,3604055.8225716297,26.3597683811527,4.81676767378834,61.2664640006176
China,CHN,2008,32.092513602143,9.67024588602851,0.00352344302065213,4667346.41452195,24.6186193981779,5.92525137041092,56.7111330003209
China,CHN,2009,24.3307718125403,9.40269972778044,0.00389824459158811,5189577.09499758,20.0889926205716,0.0,44.4197644331119
China,CHN,2010,26.7227451502264,10.5962719761682,0.00462924551710077,6192564.87445329,23.1313270837192,3.17532475269199,49.8540722339456
China,CHN,2011,26.1518828948067,9.4613358870736,0.00570376027973346,7671757.20785129,23.7939443305376,5.55389892257493,49.9458272253443
